HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,BFH,BFD,BFA,PSH,PSD,PSA,WHH,WHD,WHA,1XBH,1XBD,1XBA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,BFEH,BFED,BFEA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,BFE>2.5,BFE<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,BFEAHH,BFEAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,BFCH,BFCD,BFCA,PSCH,PSCD,PSCA,WHCH,WHCD,WHCA,1XBCH,1XBCD,1XBCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,BFEC>2.5,BFEC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,BFECAHH,BFECAHA,FTR
21,11,5,10,24,16,14,9,2,5,1,1,7.2912287151655235,1.7684234232002936,14.255303909669022,12.524042677952709,13.792309530631192,10.007901700024002,4.300819223099458,8.262922988060671,2.1573571511535157,8.187188969049359,8.890588755699358,9.314575583468908,6.291867552066096,10.525536913235495,2.253872299428126,3.148619631346849,14.270022351311484,3.6250672061835774,13.053045272368866,2.148282972286741,6.2714405819618975,12.29073669328158,7.018427783031789,2.3147202880486013,11.357559959172903,9.31475817451075,10.654539058815846,3.0330196779545884,2.662058448806007,3.447247793919885,2.865162929832834,3.0123346387055356,1.7271902176300322,3.395685789702682,3.1294025888669887,2.9229182207696374,1.542697516333484,2.71316298304837,1.9651292793023982,2.0298226974301725,2.4622603365505364,1.716458444531248,1.6583613549252172,2.9328906527805634,1.875432831726497,2.3078399834415393,2.1604879782861577,3.032736382095697,2.7834565994862697,3.2523171577369228,2.1303250219716534,3.5444604612845207,2.0528334726386146,2.9815166357785836,2.5285600124625423,2.062650065357494,3.53928108632008,2.2064241202221626,1.5109126043703553,2.921677826848329,1.6015133238753037,2.980210907733499,2.463384207703952,2.4350154469782272,2.2565044414476034,3.137803561430635,3.6733829763087713,1.8450800735511668,1.8563512134473579,3.8148100963397304,3.901463570025126,2.5635015840005693,2.0951767016035676,3.1319041330336765,2.042681618422009,2.154516810906973,1.7382186925238012,1.673766791086182,3.1309301705266583,3.2986860054274345,3.5253816570385816,3.2901686242327277,3.6175760005158017,1.871208437926918,2.492401260857322,1.9380247290728578,3.1056424119336614,2.544633899870072,2.7570385948300182,3.108419623876059,1.6762750851370711,2.6326897491127728,2.6108421161794677,3.853385958304002,3.095756783698716,3.332364617999798,D
6,4,0,10,6,23,1,4,5,1,1,1,3.9178945073344433,13.228539308647317,11.547782520655856,13.926555043275295,5.088985958264243,5.533603743798305,5.085242469294645,9.779173904489237,4.974914434828991,6.440753843382301,5.356919707366547,12.605198858512267,8.006756411469176,7.558731649195673,13.473725086070576,8.462901271615417,5.665163674712383,11.907394217655533,7.982524859496067,13.654757910647346,3.2048751476450144,10.346115637720558,10.59538698851554,9.801502448082815,14.140861164605715,4.208217322382559,6.288151458092157,2.165967421546915,2.489558918263838,2.692824983211363,1.5585796891637531,2.1148252744429303,2.8106873782363446,1.7020656972658355,2.8584050083490533,2.1625422239203775,3.1576346394976325,3.2020213238264614,2.701616051920207,3.559978006689672,2.754750038432378,3.195126120793921,3.9632103296391117,2.4339043732164347,3.1046111106661467,3.508763122267171,2.325300661380007,3.156613059893563,1.8841820637003914,2.9524720388010546,3.310670890631086,2.2350409175320616,3.495052615834119,3.2695219736918864,2.082856626780642,3.8523003462938417,3.15990586278773,3.696524525784907,3.1693599414222433,2.356824365851047,3.2483305796145436,3.3022295004675684,3.878776908297752,2.1071985485933986,1.5157842176073177,2.854487478198546,2.7735392103606817,3.7123541519381553,1.5145950691422303,2.8297676761403707,2.08318035109303,2.387730278030978,1.5492655507656488,2.6778062963683493,2.74715572267138,3.2253163615984906,2.515698842890508,3.1214569013564923,3.9833590304952873,2.217546725153423,3.7614334573703316,1.8812886248406568,2.897066009482529,3.176893259766899,3.1573442090036132,2.8800204283663304,3.015344317633444,3.9377181828736227,3.880728551074656,2.607118668415033,2.71628280074744,1.8064490404212197,3.8401868890710884,1.5123602362185846,2.6122590497012035,2.599441359965296,D
16,23,5,5,7,6,11,7,0,2,1,0,10.990693639063416,4.018534102830264,14.326874444924085,10.947803280673098,14.411023274277813,3.0060550228424474,10.264549878305669,14.33477874907344,2.2393024751760624,6.188463128280245,7.001199543421886,10.388772680840725,14.428237169754226,11.631121050289972,2.165297325896873,10.275496686144741,13.247440527617195,4.5032793678877345,13.283371004239187,14.543489364661612,1.8123833571162582,5.624164938511786,14.195321373782155,9.56861121934963,9.029918522460003,2.1295704776411073,14.238967422894625,2.2588747624096763,3.2966522389322757,1.8493780636280053,3.1727146436877236,1.8845797478494966,1.7920443541768982,2.770957161418673,2.967511424641744,2.166832019140913,1.9370338128383053,2.1437924268142057,3.6618933639927023,1.561040550549333,3.5879799178077465,1.9540216396344874,3.703090976129504,3.392983297800481,1.5849029806026107,2.8148177367427736,1.7111837503893954,3.6562362583483785,3.001417480978315,3.460652039064786,3.761514431178066,3.2826995024912766,2.3272851126451948,3.6116832804890078,2.3480964278577416,3.3000173303370675,2.023886346571344,1.5695755689749624,1.5790865730025279,2.2848812713425195,1.9947100306890775,1.9394299624835105,2.84777504039282,2.5331414523895535,1.7197834711378124,3.897931317492273,2.256295053850774,3.71931184091763,1.8600614493277199,3.358359599530042,3.2071963746696905,2.363758649658269,2.0935767188500427,3.830718063069092,1.7822158538296966,3.7724784168810883,3.5632969615760715,3.2620377681621973,3.5725568938335743,2.0233470331642707,3.7242167041529637,2.217394109647537,3.0447623157564823,2.359777868993933,2.705365162690378,2.1375046944410183,2.189153191013544,3.925388717342383,2.8873377554707513,3.7139110776605193,3.7543345490703808,2.954711731990133,1.8698798743854137,2.407913947922389,1.611868707833171,3.8296041892908868,H
15,11,14,0,21,16,11,11,4,1,1,0,8.509643364036421,4.333723285887079,11.560981088253618,6.4260717546616615,6.72437825757002,11.494157213357997,13.969272963626027,10.760698116685871,6.45855049630335,11.717050358745078,8.042531654605249,8.396095643752215,9.316986615627114,9.076961601465934,9.387863525291879,4.0417576680388585,8.626665487128802,10.052029574917432,1.1994678383128956,14.79944389835146,14.107782456260713,13.24869897051367,1.3775073065681127,1.9427038721557273,14.904069177045091,10.973177090875096,5.705054253866259,2.5632133638515775,2.5524058057193106,2.7783447344113537,3.2374660733600393,3.228369856940141,2.268318529702349,3.4456482226474145,2.412961717720294,3.0202032638228973,2.9531142360114173,2.887136797393193,3.460133850633702,3.7996775980578015,3.1557174915557296,3.3423858235701434,3.8329553764598296,3.0616547990466283,3.31505803314511,2.6406273883547255,3.3631273239479103,3.390424876339542,3.814219945071241,3.3313997722599877,2.138641817083652,3.39074260286662,2.7193626153892905,2.216108672187608,2.0447013079989294,1.618631127325315,3.4600906152975557,1.9130726539366547,3.1243199627040323,3.5207743084123644,2.4963333214443995,1.5284627671558049,2.1207860794435565,2.008939389127861,2.761142241157709,2.5534831246255507,3.228996254326255,2.7606905758230638,3.825123935803814,2.1205954724355522,2.135032812134276,1.6975639337105364,2.463315026864146,2.5243141709251593,3.0484826695294505,2.4514693846704807,1.696007563398188,3.8272270435468774,3.828913060592491,2.277664014457862,2.7474330651189938,3.0592802369373713,3.812821057086797,1.9803241848687554,1.5898551726697634,3.480035660581784,3.230828861052229,2.5121320280027906,1.8818362579619161,3.6467345319367306,1.7753628864283026,2.676208522474883,3.026230928866613,2.999770560834258,2.009121523787977,2.5767842261218323,H
7,17,3,6,24,23,7,7,2,4,1,1,13.000011275911662,8.150412882565165,13.238412171080299,7.1434472104630755,9.055509409684701,8.67906868969597,3.929033326252924,3.4743467780707618,13.432523956911933,14.207423731367111,4.410026159963474,8.839969176053732,4.71587817600077,6.63312784535899,14.773000707819088,5.74938673897035,2.807092213146754,2.544357669281578,2.05476221863709,4.682872130565426,2.0456034422161333,5.042455782870345,7.2088616343766105,4.256652276435414,4.521315913960543,12.726446213798347,7.123255100463436,1.9886119785764522,3.2897848317139236,1.5434133438449746,2.407562846509832,2.4268765048875505,3.2668057033270985,1.7064905241673072,1.683952457064852,1.9060200680893333,2.9374157786424546,3.0029815714368904,3.3655730455981665,2.944234854009476,3.9133910597269854,1.9094961987111794,1.5269039851206767,2.065554509309729,2.723677377969926,3.1309123599502664,2.528850559118476,2.234410023686129,1.8621111028188384,3.90529957617392,3.509674170354558,3.03608438171645,1.9564572763808528,1.6867996341615745,3.393429457151416,2.5191668425239158,2.547966245687787,2.4764199920231014,3.9609392450987593,3.7560326006971505,1.8359197348364917,3.132044728478537,3.4682497463967525,3.4801360805289963,1.9478234153647227,2.323491933661085,1.7785538593416317,1.5634034040430278,2.5756221293255117,2.700333222588888,2.6125619286670685,1.5161645482471693,1.5404824466781306,2.2378934249299816,2.437509296904009,3.7865849072566022,1.8723136983549722,1.8066087963480244,2.4637574399048567,3.5341734838210326,3.9342914959877997,1.5202357402661701,2.425649973059204,3.435914452406907,3.825645160180079,3.3519976725782503,1.7197623102961066,1.5798490254076074,2.916970327718918,3.2351936904118004,3.7944087171745338,3.3291651798390602,2.688463455975345,2.1893469228584843,3.8917039213642997,2.51740297955524,A
4,21,2,10,14,21,9,6,1,0,0,0,9.29590588851655,5.70860605015797,12.469117196198182,8.445480935032935,12.033103304316814,11.270625382179938,14.943244639240584,7.141183707583474,4.045777813561467,10.752909679645223,13.801213790555307,12.521303067128445,11.604911655511644,6.0809604386020455,12.57444191585418,12.82846773260566,9.809512611341972,12.784769899807506,10.416776723344299,12.142217350377116,10.829032955788321,13.033050954279043,13.495402851013935,7.111330456145222,7.174907444076058,13.611622938182608,14.55234267340011,1.8262487908129565,3.2946436185553436,2.3645530789985507,2.131189225534678,2.52168029904791,1.6912047583512377,3.041692437611726,1.907185977621745,2.0846198608381705,1.632944655888222,2.7707845887493194,3.054982154439615,3.8868712860018655,2.1543715639934664,3.0061233355179326,1.9244721572325785,3.3128687847616822,1.5562298964270704,2.2877294043954692,2.451241908357118,3.507945029397035,1.557698991839029,1.6590605120079842,1.5456280953043728,1.7099840514985019,1.8670034556191306,1.7363619430520316,1.8750734300796474,2.8765337775841493,3.7438622963600445,3.876620003356554,1.8749985058348768,3.544533907506919,3.8095899307551493,3.5528749854774584,1.949303944131447,2.383091030530382,2.6561700569487803,2.3571594933057254,1.9461882024957875,2.0382886644247598,2.9086734975338406,2.8944901326707715,1.690033417986811,2.192263887137668,2.896393940885682,1.7787328133900049,3.624070161247216,3.5207029629491364,1.7617059579916585,3.288748705740823,3.6467047541324105,3.5323859002206595,3.628466844816087,1.6168964732947546,3.5400379012140477,2.8961780055408552,3.4039474678815536,3.082029328917139,3.3550030920731024,2.508728728480523,3.5086068303356495,2.107342289402121,3.794912053408355,2.2010973168321595,2.692956617700559,2.3647096431404195,2.530308222380733,3.7289407604429416,D
12,15,10,4,24,9,6,7,5,2,0,0,7.069147932380573,7.076088336796997,5.159235353421683,3.0089612420589926,9.065474132045566,1.413656747890964,14.800034247734406,7.384215521868719,3.728781483268168,10.069639049340982,8.106476260107103,2.70348480303927,9.33315804363698,5.477136045807754,8.88171357109673,8.363190155172337,11.372767575480204,11.613008003044406,14.574065362272503,3.4710798328119967,14.544964236164516,8.33223443961918,13.29911299755055,14.207188028879928,6.109799066354354,6.8541675373112305,6.974527397876992,2.424135981496735,1.8465656865851852,2.0841876190547373,3.3582565279090844,2.216674843897123,2.3230296239712747,2.390581645597691,2.478233712469435,2.9111700230648205,1.7842080147563648,2.5900331944456627,2.812398945597311,3.4644303982849336,3.6590751673329627,2.920005710731658,3.473152069193051,3.730594586610133,1.7835646161733354,2.526897502306129,2.688408979093232,1.526885235698946,3.4752306149100725,2.938372786910709,3.525817185589201,3.652460647555561,3.4296569942906947,2.505856043231846,2.0722225548937456,2.1012972105089953,1.862256817097081,1.7472633337594257,2.677718700195143,2.753656833267791,1.8170594127333581,1.8631228400185107,2.107951217644737,3.732427227420329,1.5126473042524635,3.726549403537433,3.188646830566394,1.654707804286335,1.9351546588938122,3.696354710385302,3.5589416376956127,2.0702510074156866,2.85747413704572,1.6616826761752832,3.6931099641305036,1.6052458026036853,3.8949605844603012,3.457223115516929,3.0331456745487118,2.436726340556743,2.374899346400076,3.076264022838668,3.0126283240493636,2.12624046450319,2.5839948032253486,3.435142227655356,3.1831926729971443,3.2623239940096407,3.440085712095498,2.3876548951918983,2.7560811145093433,1.648723054924019,1.572692641656267,2.7850873975045585,3.900205417817157,3.4911227398837466,H
17,14,7,14,11,20,2,11,1,4,1,1,2.9801372813358284,1.1893210604387519,1.7218898527106121,11.771935227843668,1.6396423610860127,11.320245113385427,10.390101819239728,1.3404655711728,11.963412482930604,7.764096849982852,1.4375686333546367,6.931878779182558,13.875679321062039,3.894982595027142,10.330986491783648,6.771830546467482,9.944956817882801,10.8179735098785,6.896723025115697,4.07618623375458,13.957442061277868,3.7120294679920103,14.232027153787346,6.528069678840961,8.173219562080353,3.038515653877201,9.97251270400771,3.068130712340941,2.4507889852884475,2.0349120671668586,2.0534798016987246,2.541537135433755,1.8234203405497913,1.6443050605269938,3.04090560658603,1.9035112005428119,2.990173933505523,2.241357697228716,2.7210087995501815,3.7561591182915315,1.8904319701149295,2.05705913610577,1.9837914163716242,2.1060501930348146,1.9280467352809156,1.7329703729012849,3.3537069112375617,3.2549126802777586,3.611351537867845,1.7989825763654286,3.015162851351281,3.692204727709593,3.0427139518212334,1.5094743885469448,2.131578648098679,2.8483416921335283,1.5916789551791273,3.6743838521933316,1.5504852834745715,1.858800662339644,1.9311294604386917,2.224457670537874,3.0187716976143655,3.35623696783384,3.6490270968384024,2.758355441211871,2.5929671156546776,2.3710847848439003,1.8663123984401873,1.6462372036192858,1.883774083123189,2.687773059829699,2.218679447382909,2.776677762064739,3.616984494765649,3.8719651347965947,1.6512230198592621,3.322002259809887,3.152625405773152,2.773969272377623,2.542564038870482,3.5863545508020978,3.0158068081915506,1.9996771952648933,3.261775975592033,2.2298349162547635,3.6266807537813195,1.757969148285898,3.8786885773742363,1.8675875374243964,3.0762866728253115,2.8100675034157887,1.5831967250225427,2.722351198848775,2.643248743341003,3.593555634343433,H
2,24,9,3,10,24,10,7,3,3,1,1,10.112064279127663,5.616879492990393,8.900108998137192,9.772954304595112,7.6137324219834,14.140950385198344,12.510467270824588,3.6621602623979066,5.0037757443272355,5.883781434130783,5.715283943585582,5.970587515675165,8.999658636865519,9.08156380551105,9.43675620522887,10.855799718508393,4.583304042148243,14.134795196989563,9.380098228804012,3.323353126634958,7.145886228888457,4.9506976045648585,1.7955101559022035,1.9598218285037614,10.901777177696177,10.424166758828116,12.473399332658673,1.6792130215639844,2.576261302227831,2.0056811186516152,2.957296240570904,1.543365434997988,2.888472278958097,3.461324770636714,2.05226679346484,2.9413629147016462,2.881201407936138,2.3269182031616213,2.808814653118616,2.3902522578106775,3.4092485048735615,2.7357134914120484,3.9762412640246225,2.0001383516024265,3.1722763814360784,3.9791060408972165,3.663278421851957,2.447948196350724,1.6609596355324219,1.7746084787979262,3.6926081702852924,2.167540577677503,3.6214566593698776,3.6117853010589394,1.9007817552027522,3.022278701937691,3.5444848544551175,2.4560217453479587,2.9592085626064293,3.1094418446731527,2.45941431516478,1.7898257923392709,3.2438854781570283,3.2374251188018577,2.0749268547762405,3.274341363468794,2.753385326875261,1.9179157238123108,1.8408664298513988,3.2824612434233886,3.8922613925834364,3.3687756458824363,3.9411742065896687,1.8289576111232775,1.6183580603131014,3.5412833427032444,2.218039157582879,2.446532412239305,2.173074364167242,3.033063940476605,2.7620963044831544,3.59364752397215,3.584316405183047,2.9150508280134435,3.9360167280902583,3.4392535585735864,2.1873036653585682,2.960624627925223,3.21810309906662,3.9725226149780384,1.720814956272764,1.7823380392134394,1.9622929758167036,3.847788191948554,2.2012866067026176,1.9303586146022973,D
16,7,13,13,23,22,7,14,0,3,1,0,12.040280315908731,14.369548261702427,10.760073808082424,8.444691651569032,3.451908253723588,13.361949611356268,14.120572915401208,8.798040370372851,8.8641753618279,7.287738130083384,2.4616774743379897,7.934506055423244,11.597332209607368,7.537982419372124,7.7554351717532395,2.665203998535598,1.993169208823044,13.347296603561986,7.177224109475212,11.025565231015944,2.526458289473649,1.8784380017038025,7.049856049680401,12.420627867097284,3.874589837872401,10.27420136844287,13.532237585014606,2.4016399392228247,1.8247566202558398,3.1308635679174364,2.666762920527697,2.3681260418053123,2.771762393788113,1.5918678707486624,1.909229996601438,1.7007916109039973,2.575539810401085,2.6196279698832563,2.8879608296218855,3.2230721841035708,2.120001273129915,2.693103455419777,2.026973209397141,3.613783425444341,3.2889100488986625,3.091645536821973,3.765217835329965,3.165909091547269,3.266400215100815,2.4881882995972853,2.9263827304233563,2.1649270375903855,3.3273896369782823,2.5646293265765285,3.0856848285485676,3.889669809806705,2.0649605807296716,2.769994967880202,1.7679948167711994,2.5550872324663283,2.431308914122834,3.877812282106357,1.7640138361305473,3.5520682546989173,2.2675771857133142,3.4111244491080415,3.893516353078949,3.2093371338717143,3.638308036106495,1.515295368864323,1.9810272949205263,3.0760403044084876,3.9013194974313974,3.518064953438414,3.186146559370507,3.884121734045805,3.653344185694275,3.2814307563875458,2.207786217989553,3.528773737321012,2.146483006629526,1.8198959229893974,2.970464904570074,2.9310249631734875,3.1610519149701424,1.97013415730191,3.2100709467825195,2.1537455078037477,2.929922042784222,2.310523070934004,3.9996730438327823,1.8625485073373063,2.276764172472764,3.987220888328438,1.800933243726851,1.8140748982169717,H
14,21,1,7,7,17,0,9,0,5,1,1,13.511610874849689,10.464957540340777,4.827561147672995,8.875132542122655,9.619376542585517,10.68731240620643,8.96948488693063,2.710377991631234,10.203848760990486,2.5756665387135174,9.460946050136615,9.544975984846568,2.105922800345516,3.609245998010431,1.5533067087972345,2.6963728186110902,5.054350849646582,5.8434013736391215,13.355061184743029,4.512353901049088,3.850756003562751,12.685732462876368,2.972540122059306,3.366665879791177,2.5971230366393465,3.262629243704617,14.592566200375666,1.6644112161986637,2.255614742230653,2.7635829496626965,2.110658508347452,1.8989289356354302,1.68158504709087,2.598779926294637,3.2230023299108232,2.6874593929488926,1.9504932375971966,3.562442117611697,2.846197170848601,3.5391825857944585,1.8488646511362723,1.5125803973355163,3.802902278378525,2.531260871759936,2.598187990657587,3.9603449671513227,2.4539536376596436,1.774534762555617,3.6559709433998755,3.5641031161605765,3.4960619597662284,3.929934008793983,3.0380144941406195,3.8428331822540875,3.4898917330810266,1.7574420318044814,1.854188282209994,3.3628072229867607,2.0720445857983916,3.48567531208838,3.606818249103715,2.9769681753958257,2.823963205694783,3.9656626342822694,2.7066970502441245,2.4867885463274915,3.0822508816647622,3.666150381995466,3.757277449187125,2.254664655223833,2.7545064290075754,2.6280597008418125,2.0250776616875585,2.3804265243573473,2.0278353681090784,2.9131327367973774,3.813810575619985,2.872530818846982,3.9887540254913243,2.439651515082643,2.0433921370457337,2.113326262714188,2.3332466717849396,3.523381125872114,2.4324893999320256,1.5530136011945568,3.7457674748978667,1.9684269061087116,3.734183376412929,3.2828020196688406,3.8654478550570532,2.5931706822307268,1.680043932331847,3.978026448469083,2.9243930388778097,1.5287557101539457,H
8,8,2,5,20,15,11,2,5,1,1,0,1.3533363417824407,8.463847471120973,13.025109905732098,3.8654467130793737,2.732792524257212,11.262029954357864,14.267644369104952,3.7989572727000134,12.503876586391264,5.068771073945453,10.696937102536204,3.606063289191086,10.814099947244886,3.5400461310374984,3.4431151088917407,13.744455594429617,9.489711332471302,4.814484924087261,9.49122765250727,12.722377530165481,6.893654261212902,3.474822208836082,2.382827049725912,5.386641097169303,14.725353223352384,7.064390735245084,7.264246793968127,2.0440553160634947,1.6039441468065496,3.4708324116750147,2.48059176995054,2.1123096593723174,3.318766716384003,1.9253135838227835,3.4085365505274225,3.245494637553045,2.216553324682044,2.247121574985303,3.6457335141983265,1.5393173937028228,1.9917459844974932,3.5155118662835356,2.463964478127951,3.6707989867019877,3.786340122220923,3.382511004232962,2.362461983035006,1.5693181137531218,3.462490319260199,3.826756765824263,2.5253770406695892,3.418066861712139,2.0417640944428666,1.9589986375867836,3.205303187906777,1.593545218355073,1.933177685307799,2.7931294036527454,1.9856509012342571,3.685476250719868,1.6528388110696997,3.025384493485027,3.239203019095915,1.575722695937355,2.560347868247384,3.517180555010871,2.6802677368627936,3.929968772541809,3.0853255474668138,3.4465140228878473,2.3903182170375836,3.6485133436301433,3.7670081849740384,1.630342092222836,3.2724603450098995,3.987522558209385,2.1953723261183704,2.392529736913768,2.2064506590147666,3.6627437461718397,1.5720146719184835,2.314104420610079,1.9753300763771537,1.886946082571272,3.091511142251977,1.9166076278242574,1.6832538624925826,3.281828332357254,3.4356435346694356,2.552257802693523,2.2848952700908263,2.987170670998391,3.6135934012634694,2.398374930466101,1.6262894016473248,1.7227424784965082,H
15,10,13,9,18,23,8,0,2,3,1,0,12.972923700594809,12.504315162771224,3.1831373169079153,10.986624936931024,8.25390339788065,3.7365798472654936,1.5689158781520376,5.934256537665588,5.38133735812681,3.3407504943293036,1.9619979809822492,9.18703050704974,7.468323907721784,3.990633266249688,9.025740577284381,13.837556759223492,12.052116985965391,7.8532851175117235,6.58866791701748,4.049573136530493,6.945719231926159,6.9440454394519495,1.2572738810397748,9.257059673379644,11.165161997035405,1.5164553466787674,14.984515273324483,3.475324365632911,1.5336424247585065,3.3405060629967105,2.2191685717690315,3.4271489134396687,3.239266662757677,2.5438022944705914,1.894308885387521,1.6124028818866967,1.86487497176466,3.1654265589030333,1.7237053964408382,1.5012660255328432,3.7394397981542196,2.258898757903181,2.319686394030268,3.9937997841279063,3.0017381452491425,2.6054278527903216,2.3554751606518685,3.692795105361017,2.907615101441257,3.701168324058317,3.1577096475572817,1.9575875204360904,1.5166941582431293,2.431684150285386,3.525078030524784,1.6668443402578015,3.882042955867737,2.0927597824879447,2.3812958484926408,1.999785617531524,2.0445899483623613,3.962128918108908,2.890585361439824,3.393580230088688,2.7954784052446113,3.2583820142228306,2.964680176766282,3.4862199589883747,2.9607389084079396,3.976724921874968,2.414722876543425,3.821072259415714,2.1290623551987573,3.826976505565552,2.5896556464172744,3.0968129203220687,1.5941131680537146,2.6445175024619973,2.800277665909138,3.9500935265409542,2.738964491497385,2.443133049718794,3.068153621536533,2.5140134243860204,3.3606128808786386,2.9707941700590625,2.2401219586168435,3.8669493326991726,3.314277693967028,1.6853418636428388,2.2763286776204352,2.149775685743872,1.7797001589503898,3.792498410376878,3.2402592133466275,3.8497501590137166,D
0,2,8,4,11,20,14,14,4,1,0,0,2.361573038008863,14.630190838314892,4.722708031533005,7.702354895551778,8.55904398913541,13.541326070369141,7.932759125540747,6.947511143964535,11.021540463555448,14.768443673462407,12.625503449122697,2.121786338377585,4.044794525360635,8.574790841127138,5.3054430574816775,10.305211991667083,1.897235028322654,1.2218682423396172,10.018203241630783,1.6627536889944623,3.522720752365711,9.010370848762825,2.9136698267424226,12.127995133923694,9.793110433827112,3.63375595581692,14.205008977088264,3.2380284336204053,2.975282074125815,1.8532777742474622,1.9755993957460087,3.2251030451696474,1.76641308598287,2.356984847130756,1.9154337675602502,3.2368097461301506,1.6004205720272144,2.591919792229779,3.0747003660232366,1.8929005878144674,1.726178932509307,1.6921948436378718,3.990155286732761,3.2466506115548497,3.122673322395638,2.4221624995967375,2.589931403491818,3.048840786819964,1.560550437296461,3.8143340652488393,1.5097250491852061,1.6782037315990683,2.5079725915951947,2.834848521733579,1.5935802596321944,2.7693849298971367,3.9356456748301625,3.9931565965560916,3.2670293449160868,1.6184478246301282,2.994064216989495,3.3182956209640446,2.9861575966242455,3.6257250541591386,2.664381576002838,3.1877412057729684,3.860599869057622,2.711716054135737,3.8731892459249853,3.0425019117119776,1.5727895483206262,1.616153451040542,2.14336965922637,3.5462422695066227,3.2892735782589444,3.754566972105806,3.216622486819366,2.3074686749259916,3.4201749587229386,2.2204058503106907,1.8616169912402398,3.395253842041115,3.8274712624832588,3.0176566098318083,3.771638465217944,3.886202885156676,3.002421303272138,1.7650567635970704,1.640786197222561,1.5471291827896279,3.035549921339508,1.8620845282565566,3.1992012112475385,1.9089142834786257,2.7701012199918433,1.7194841800591556,H
15,12,13,14,12,8,4,5,5,2,1,0,11.30315406179472,13.97796225058469,7.57448937266733,9.183021427097879,4.9831000176694396,8.418006667139176,2.3881165209846023,8.198116796223475,8.76468746498056,12.168209902379271,7.090223060657356,1.4425066602688172,1.7076018965981823,4.819509891415265,5.410006220263435,14.633436889843042,6.948546044647606,14.746963917245822,9.686073093414272,3.9989139027842753,6.832378662433324,10.872606122428198,7.337978596629314,6.179100996599686,1.2799429381898253,13.49665323134098,7.4591618664258625,1.6579931499599834,2.1283790262127695,2.5531663352536373,1.9049890327744499,2.5773947776416817,3.2260036781087775,2.141725854493863,1.782229052319436,2.181349256987571,1.7199973399534059,2.733566084948397,2.0979217062770954,1.688473937776624,2.7262438124703126,1.5493710211563503,2.8586425239432502,1.5237018111813834,2.2884109868853013,2.6814347092312385,2.2733984704510464,2.40943205655402,3.9980505502599786,3.0180793528203553,3.3323159263941378,2.6311472310035513,3.545288516742491,2.220443948919068,3.399003100793598,3.638108962702017,2.0679311824875306,3.215217311972874,3.4709039226137004,1.9987671943684104,2.4239431504232862,1.6784834412213196,2.22762889037528,2.5398282752590258,3.366993027567112,2.645738299699381,1.7392574335636455,1.8225367488759388,3.399283567352732,2.1879056095358886,1.598571507769941,3.460702597164744,3.600211888711912,2.993619644570097,1.8625354787370583,2.7928159045299887,3.551981269779919,3.407762572098051,1.7152047249301812,3.1435152434397087,1.806817202600853,2.4594910878398304,3.7544315905291454,3.7813489843144024,2.3115777746448036,3.272403261729798,2.6216867133301136,1.7309231250948711,2.9557480848864843,2.489671408588655,3.774644433992907,2.748524266520812,3.6609710025700575,2.618642594517148,3.5575634540886196,2.6753902605730304,H
